event,item,k,id proto,label,start time,end time,random time,velocity,random velocity,velocity control,trunc beg,trunc end,dilation ratio beta,dilation ratio alpha,cycles,cyclic after,force integer number of cycles,articul,preroll,postroll,transposition,transpose first,expand value,expand key,keymap mode,keymap0 p1,keymap0 q1,keymap0 p2,keymap0 q2,keymap1 p1,keymap1 q1,keymap1 p2,keymap1 q2,volume start,volume end,volume channel,volume mode (2 = continuous),modulation start,modulation end,modulation channel,modulation mode,panoramic start,panoramic end,panoramic channel,panoramic mode,pressure start,pressure end,pressure channel, pressure mode,pitchbend start,pitchbend end,pitchbend channel,pitchbend mode,tonal scale,block key
#453,1,(671),0,sol3,103616,103687,20,64,0,-1,0,0,0.0710,0.0710,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#454,1,(673),0,lab3,103700,105578,20,64,0,-1,0,0,1.8780,1.8780,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#455,1,(661),0,lab4,104084,105089,20,64,0,-1,0,0,1.0050,1.0050,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#456,1,(654),0,fa5,104561,105063,20,64,0,-1,0,0,0.5020,0.5020,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#457,1,(676),0,fa3,104581,105585,20,64,0,-1,0,0,1.0040,1.0040,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#458,1,(655),0,do5,105066,105568,20,64,0,-1,0,0,0.5020,0.5020,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#459,1,(662),0,lab4,105076,107185,20,64,0,-1,0,0,2.1090,2.1090,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#460,1,(679),0,re5,105574,106116,20,64,0,-1,0,0,0.5420,0.5420,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#461,1,(691),0,sib3,105594,106884,20,64,0,-1,0,0,1.2900,1.2900,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#462,1,(680),0,sib4,106120,106653,20,64,0,-1,0,0,0.5330,0.5330,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#463,1,(693),0,lab3,106654,106925,20,64,0,-1,0,0,0.2710,0.2710,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#464,1,(682),0,mib5,106668,108827,20,64,0,-1,0,0,2.1590,2.1590,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#465,1,(695),0,la3,106920,107101,20,64,0,-1,0,0,0.1810,0.1810,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#466,1,(696),0,lab3,107122,107302,20,64,0,-1,0,0,0.1800,0.1800,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#467,1,(689),0,sol4,107173,107715,20,64,0,-1,0,0,0.5420,0.5420,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#468,1,(697),0,sol3,107264,107445,20,64,0,-1,0,0,0.1810,0.1810,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#469,1,(698),0,lab3,107479,107750,20,64,0,-1,0,0,0.2710,0.2710,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#470,1,(699),0,sib3,107714,109874,20,64,0,-1,0,0,2.1600,2.1600,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#471,1,(701),0,sib3,107738,108823,20,64,0,-1,0,0,1.0850,1.0850,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#472,1,(690),0,fa4,108255,109872,20,64,0,-1,0,0,1.6170,1.6170,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#473,1,(684),0,mib5,108818,109621,20,64,0,-1,0,0,0.8030,0.8030,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#474,1,(702),0,sib2,108822,109907,20,64,0,-1,0,0,1.0850,1.0850,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#475,1,(686),0,re5,109605,109877,20,64,0,-1,0,0,0.2720,0.2720,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#476,1,(711),0,sol4,109884,110998,20,64,0,-1,0,0,1.1140,1.1140,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#477,1,(717),0,mib3,109892,111006,20,64,0,-1,0,0,1.1140,1.1140,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#478,1,(705),0,re5,109896,110064,20,64,0,-1,0,0,0.1680,0.1680,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#479,1,(707),0,mib5,110042,111016,20,64,0,-1,0,0,0.9740,0.9740,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#480,1,(718),0,sol2,110989,112104,20,64,0,-1,0,0,1.1150,1.1150,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#481,1,(709),0,sib4,111008,113248,20,64,0,-1,0,0,2.2400,2.2400,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#482,1,(714),0,reb4,111569,112131,20,64,0,-1,0,0,0.5620,0.5620,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#483,1,(719),0,lab2,112094,113209,20,64,0,-1,0,0,1.1150,1.1150,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#484,1,(715),0,do4,112684,113788,20,64,0,-1,0,0,1.1040,1.1040,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#485,1,(710),0,lab4,113226,114341,20,64,0,-1,0,0,1.1150,1.1150,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#486,1,(720),0,fa2,113229,114344,20,64,0,-1,0,0,1.1150,1.1150,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#487,1,(716),0,do4,113797,114360,20,64,0,-1,0,0,0.5630,0.5630,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#488,1,(742),0,re3,114338,115453,20,64,0,-1,0,0,1.1150,1.1150,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#489,1,(738),0,sib3,114890,115453,20,64,0,-1,0,0,0.5630,0.5630,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#490,1,(743),0,mib3,115451,116565,20,64,0,-1,0,0,1.1140,1.1140,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#491,1,(722),0,sol4,115454,116568,20,64,0,-1,0,0,1.1140,1.1140,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#492,1,(739),0,mib4,116023,116698,20,64,0,-1,0,0,0.6756,0.6756,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#493,1,(740),0,mib4,116557,117682,20,64,0,-1,0,0,1.1250,1.1250,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#494,1,(724),0,sol4,116569,116738,20,64,0,-1,0,0,0.1692,0.1692,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#495,1,(744),0,lab2,116579,117704,20,64,0,-1,0,0,1.1250,1.1250,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#496,1,(726),0,fa4,116712,117696,20,64,0,-1,0,0,0.9840,0.9840,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#497,1,(728),0,fa4,117692,117849,20,64,0,-1,0,0,0.1572,0.1572,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#498,1,(741),0,re4,117698,118813,20,64,0,-1,0,0,1.1150,1.1150,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#499,1,(745),0,sib2,117700,118825,20,64,0,-1,0,0,1.1250,1.1250,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#500,1,(731),0,sol4,117838,117888,20,64,0,-1,0,0,0.0500,0.0500,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#501,1,(732),0,fa4,117890,117930,20,64,0,-1,0,0,0.0400,0.0400,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#502,1,(734),0,sol4,117902,118515,20,64,0,-1,0,0,0.6130,0.6130,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#503,1,(736),0,lab4,118538,118819,20,64,0,-1,0,0,0.2810,0.2810,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#504,1,(755),0,mib2,118795,120091,20,64,0,-1,0,0,1.2960,1.2960,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#505,1,(747),0,mib4,118808,119923,20,64,0,-1,0,0,1.1150,1.1150,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#506,1,(750),0,sol4,118810,118880,20,64,0,-1,0,0,0.0700,0.0700,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#507,1,(751),0,fa4,118876,118947,20,64,0,-1,0,0,0.0710,0.0710,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#508,1,(753),0,sol4,118958,119942,20,64,0,-1,0,0,0.9840,0.9840,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#509,1,(771),0,mib3,120102,122110,20,64,0,-1,0,0,2.0080,2.0080,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#510,1,(763),0,sol5,120104,120606,20,64,0,-1,0,0,0.5020,0.5020,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#511,1,(757),0,sol5,120115,121119,20,64,0,-1,0,0,1.0040,1.0040,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#512,1,(764),0,sol4,120599,121101,20,64,0,-1,0,0,0.5020,0.5020,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#513,1,(769),0,fa3,121105,123114,20,64,0,-1,0,0,2.0090,2.0090,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#514,1,(758),0,lab4,121106,122110,20,64,0,-1,0,0,1.0040,1.0040,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#515,1,(765),0,fa4,121612,122617,20,64,0,-1,0,0,1.0050,1.0050,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#516,1,(772),0,re3,122110,124189,20,64,0,-1,0,0,2.0790,2.0790,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#517,1,(760),0,fa5,122116,122619,20,64,0,-1,0,0,0.5030,0.5030,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#518,1,(761),0,fa4,122601,123103,20,64,0,-1,0,0,0.5020,0.5020,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#519,1,(766),0,fa4,122632,123666,20,64,0,-1,0,0,1.0340,1.0340,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#520,1,(789),0,mib3,123138,125297,20,64,0,-1,0,0,2.1590,2.1590,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#521,1,(774),0,sol4,123140,124214,20,64,0,-1,0,0,1.0740,1.0740,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#522,1,(784),0,mib4,123660,124725,20,64,0,-1,0,0,1.0650,1.0650,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#523,1,(776),0,mib5,124188,124731,20,64,0,-1,0,0,0.5430,0.5430,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#524,1,(793),0,do3,124192,126352,20,64,0,-1,0,0,2.1600,2.1600,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#525,1,(777),0,mib4,124722,125264,20,64,0,-1,0,0,0.5420,0.5420,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#526,1,(785),0,mib4,124756,125298,20,64,0,-1,0,0,0.5420,0.5420,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#527,1,(791),0,re3,125270,127419,20,64,0,-1,0,0,2.1490,2.1490,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#528,1,(778),0,fa4,125295,126370,20,64,0,-1,0,0,1.0750,1.0750,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#529,1,(786),0,re4,125801,126876,20,64,0,-1,0,0,1.0750,1.0750,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#530,1,(794),0,si2,126362,127662,20,64,0,-1,0,0,1.3008,1.3008,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#531,1,(780),0,sol4,126363,126895,20,64,0,-1,0,0,0.5320,0.5320,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#532,1,(781),0,re4,126901,127443,20,64,0,-1,0,0,0.5420,0.5420,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#533,1,(814),0,do3,127417,127478,20,64,0,-1,0,0,0.0610,0.0610,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#534,1,(806),0,mib4,127435,127907,20,64,0,-1,0,0,0.4720,0.4720,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#535,1,(797),0,mib4,127437,127498,20,64,0,-1,0,0,0.0610,0.0610,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#536,1,(798),0,re4,127471,127531,20,64,0,-1,0,0,0.0600,0.0600,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#537,1,(815),0,sib2,127497,127557,20,64,0,-1,0,0,0.0600,0.0600,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#538,1,(817),0,do3,127556,128390,20,64,0,-1,0,0,0.8340,0.8340,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#539,1,(800),0,mib4,127569,128403,20,64,0,-1,0,0,0.8340,0.8340,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#540,1,(807),0,do4,127910,128382,20,64,0,-1,0,0,0.4720,0.4720,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#541,1,(803),0,mib5,128505,130393,20,64,0,-1,0,0,1.8880,1.8880,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#542,1,(820),0,do4,128526,130414,20,64,0,-1,0,0,1.8880,1.8880,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#543,1,(809),0,mib5,128540,129012,20,64,0,-1,0,0,0.4720,0.4720,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#544,1,(810),0,sol4,128997,129469,20,64,0,-1,0,0,0.4720,0.4720,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
#545,1,(825),0,re4,129486,131364,20,64,0,-1,0,0,1.8780,1.8780,1,0,0,0,0.0000,0.0000,0,1,0.0000,-1,OFF,0,0,127,127,0,0,127,127,90,90,1,1,0,0,1,1,64,64,1,1,0,0,1,1,8192,8192,1,1,rameau_en_sib,60
